ID,NAME,KANA,RESPONSE,PREFEC,DISTRICT,PR,PRBLOCK,PARTY,INCUMB,TERM,SEX,AGE,RESULT,Q1_1,Q1_2,Q1_3,Q2_1,Q2_2,Q2_3,Q3_1_1,Q3_1_2,Q3_1_3,Q3_1_4,Q3_1_5,Q3_1_6,Q3_1_7,Q3_1_8,Q3_1_9,Q3_1_10,Q3_1_11,Q3_2_1,Q3_2_2,Q3_2_3,Q3_2_4,Q3_2_5,Q3_2_6,Q3_2_7,Q3_2_8,Q3_2_9,Q3_2_10,Q3_2_11,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_12,Q6_13,Q6_14,Q6_15,Q6_16,Q6_17,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q8,SQ8_1,SQ8_2,SQ8_3,SQ8_4,SQ8_5,SQ8_6,SQ8_7,SQ8_8,SQ8_9,SQ8_10,SQ8_11,SQ8_12,SQ8_13,SQ8_14,SQ8_15,SQ8_16,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q1_1_FA,Q1_2_FA,Q1_3_FA,SQ8_16_FA
571,原田＝憲治,はらだ・けんじ,1,27,9,0,66,1,3,4,1,73,1,1,5,6,2,3,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,999,999,999,999,999,999,999,4,4,3,2,2,1,2,2,1,1,4,2,2,3,4,4,3,3,2,3,4,99,2,2,3,3,4,2,5,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,99,99,99,教育の無償化
572,大椿＝裕子,おおつばき・ゆうこ,1,27,9,0,58,7,1,0,2,48,1,7,12,9,2,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,80,5,80,0,40,5,70,5,5,4,2,3,5,5,5,1,5,5,1,2,1,1,1,3,5,5,1,1,1,5,4,5,2,1,3,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,99,99,99,99
573,足立＝康史,あだち・やすし,1,27,9,0,58,5,3,3,1,56,2,16,10,6,2,3,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,50,0,50,0,100,20,70,0,5,3,1,2,1,1,1,2,4,2,4,4,2,1,3,5,2,3,1,2,1,1,2,2,3,5,4,1,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,新型コロナ対策,99,99,国と地方の関係を再定義する
574,磯部＝和哉,いそべ・かずや,1,27,9,0,66,11,1,0,1,49,1,5,6,2,5,7,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,4,4,2,3,3,1,4,2,2,1,1,2,3,2,4,5,1,1,1,5,1,3,5,1,5,1,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,99,99,99,99
575,辻元＝清美,つじもと・きよみ,1,27,10,0,58,2,3,7,2,61,1,6,7,5,2,3,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50,100,50,50,50,50,50,100,5,5,5,2,4,4,5,4,1,5,5,2,1,1,1,3,3,5,5,1,1,1,4,4,4,2,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,99,99,99,99
576,池下＝卓,いけした・たく,1,27,10,0,58,5,1,0,1,46,2,11,10,5,2,5,8,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,50,50,50,100,50,50,50,5,4,3,4,3,1,2,2,1,2,2,3,2,1,1,4,3,2,1,3,3,1,1,2,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,99,99,99,全ての教育費無償化
577,大隈＝和英,おおくま・かずひで,1,27,10,0,58,1,3,2,1,52,1,6,7,5,2,3,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,90,25,100,25,25,50,100,0,2,5,3,1,2,1,1,1,3,1,5,1,1,1,2,2,3,2,1,3,3,2,1,1,3,2,5,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,99,99,99,99
578,中司＝宏,なかつか・ひろし,1,27,11,0,58,5,1,0,1,65,2,16,6,1,2,3,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,10,50,5,100,50,75,10,5,3,2,3,3,1,2,2,3,2,3,3,2,1,3,4,2,3,1,2,3,2,2,1,3,4,3,3,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,コロナ対策,99,99,地方分権改革を明記する
579,佐藤＝ゆかり,さとう・ゆかり,1,27,11,0,58,1,3,3,2,60,1,3,5,6,2,4,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,85,20,70,10,0,25,75,0,3,3,2,4,3,1,1,2,1,1,4,3,1,4,2,4,2,2,2,5,3,4,2,1,3,4,4,4,3,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,99,99,99,99
580,平野＝博文,ひらの・ひろふみ,1,27,11,0,58,2,3,7,1,72,1,16,6,7,2,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,50,50,50,50,50,50,50,4,4,3,3,4,3,3,2,2,3,4,3,2,2,2,3,3,4,3,2,3,2,3,3,4,3,3,3,4,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,コロナ対策,99,99,99
581,北川＝晋平,きたかわ・しんぺい,1,27,12,0,58,1,1,0,1,34,1,16,5,9,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,20,90,20,30,30,90,20,4,4,4,3,2,1,2,1,1,1,4,1,1,3,3,3,3,3,1,3,4,3,1,1,3,3,4,3,3,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,新型コロナウイルス感染症対策,99,99,99
582,藤田＝文武,ふじた・ふみたけ,1,27,12,0,58,5,3,1,1,40,2,16,6,5,2,3,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,10,50,0,100,50,70,10,5,3,1,3,3,1,2,1,4,2,4,4,2,1,3,5,3,3,1,3,3,2,2,2,3,4,4,3,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,コロナ対応,99,99,地方分権改革
583,松尾＝正利,まつお・まさのり,1,27,12,0,66,4,1,0,1,62,1,6,12,7,2,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,90,10,100,10,80,0,90,5,5,5,3,5,5,5,5,1,5,5,2,3,1,1,1,3,5,5,1,1,1,5,3,5,1,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,99,99,99,99
584,宇都宮＝優子,うつのみや・ゆうこ,1,27,12,0,58,2,1,0,2,45,1,6,7,5,1,2,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,80,0,50,0,50,10,80,5,5,3,1,1,3,4,3,1,5,5,2,1,1,2,3,2,5,4,1,1,1,3,2,5,2,2,1,3,2,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,99,99,99,99
585,宗清＝皇一,むねきよ・こういち,1,27,13,0,58,1,3,2,1,51,3,3,7,6,2,3,99,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100,0,100,0,0,0,75,0,3,5,5,4,3,2,2,2,1,2,4,3,3,4,3,2,3,3,2,5,4,3,1,2,3,2,5,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,99,99,99,99
586,神野＝淳一,かみの・じゅんいち,1,27,13,0,66,4,1,0,1,45,1,16,6,7,2,1,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,75,0,100,0,50,0,75,5,5,5,3,5,5,5,5,1,5,5,2,3,1,1,1,3,5,5,1,1,1,5,3,5,1,1,5,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,新型コロナ感染対策,99,99,99
587,岩谷＝良平,いわたに・りょうへい,1,27,13,0,58,5,1,0,1,41,2,16,6,3,2,3,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,10,50,0,100,50,80,10,5,3,1,3,3,1,2,2,3,2,3,4,2,1,3,5,2,3,1,2,2,1,2,2,3,4,3,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,コロナ対応,99,99,地方分権改革
588,青柳＝仁士,あおやぎ・ひとし,1,27,14,0,58,5,1,0,1,42,2,16,6,1,2,3,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,50,0,100,50,50,0,5,3,1,3,3,1,2,2,3,2,3,4,2,1,3,4,3,2,2,3,3,3,2,3,2,4,3,4,2,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,コロナ対応とアフターコロナの社会経済対策,99,99,99
589,長尾＝敬,ながお・たかし,1,27,14,0,58,1,3,3,1,58,1,3,1,12,4,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,100,0,80,0,80,30,100,0,5,5,3,1,1,1,1,1,5,1,4,1,1,1,2,2,4,2,1,5,5,3,1,1,2,2,5,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,99,99,99,99
590,小松＝久,こまつ・ひさし,1,27,14,0,66,4,1,0,1,64,1,6,2,7,1,2,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,75,0,100,0,55,0,75,5,5,5,3,5,5,5,5,1,5,5,2,3,1,1,1,3,5,5,1,1,1,5,3,5,1,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,99,99,99,99
591,加納＝陽之助,かのう・ようのすけ,1,27,15,0,58,1,1,0,1,41,1,4,16,5,2,3,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,999,999,999,999,999,999,999,999,3,4,3,2,3,2,2,1,1,1,4,1,1,4,2,3,2,3,1,4,4,4,2,1,3,2,4,2,4,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,地方振興,99,99
592,浦野＝靖人,うらの・やすと,1,27,15,0,58,5,3,3,1,48,2,16,1,2,2,3,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,10,50,0,100,50,80,5,5,3,1,3,3,1,2,2,3,2,3,4,2,1,3,5,2,3,1,2,2,1,2,2,3,4,3,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,コロナ対策,99,99,地方分権改革
593,為＝仁史,ため・きみひと,1,27,15,0,66,4,1,0,1,72,1,6,5,7,2,1,5,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,10,90,5,100,0,60,0,90,5,5,5,3,5,5,5,5,1,5,5,2,3,1,1,1,3,5,5,1,1,1,5,3,5,1,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,99,99,99,99
594,森山＝浩行,もりやま・ひろゆき,1,27,16,0,58,2,3,2,1,50,3,13,5,11,3,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,100,25,75,49,75,25,100,4,4,4,2,2,3,4,3,2,4,4,4,2,2,2,3,3,4,4,2,2,2,3,3,4,3,3,2,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,99,99,99,99
595,北側＝一雄,きたがわ・かずお,1,27,16,0,66,3,3,9,1,68,2,16,5,1,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75,25,100,25,75,25,75,25,3,4,3,3,2,2,5,3,1,1,4,3,2,5,2,3,2,3,2,1,1,1,1,2,3,4,3,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,コロナ対策,99,99,99
596,西脇＝京子,にしわき・きょうこ,0,27,16,0,66,8,1,0,2,49,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,999,999,999,999,999,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
597,森＝流星,もり・りゅうせい,1,27,17,0,66,4,1,0,1,38,1,7,6,5,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,70,10,95,10,10,10,70,5,5,5,3,5,5,5,5,1,5,5,2,3,1,1,1,3,5,5,1,1,1,5,3,5,1,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,99,99,99,99
598,馬場＝伸幸,ばば・のぶゆき,1,27,17,0,58,5,3,3,1,56,2,6,11,12,3,2,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,60,0,20,0,100,50,80,0,5,3,2,4,3,2,2,2,2,1,3,4,3,1,1,4,2,2,1,2,2,2,3,1,4,4,4,5,2,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,99,99,99,99
599,岡下＝昌平,おかした・しょうへい,1,27,17,0,58,1,3,2,1,46,1,16,3,7,2,3,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,999,100,999,999,999,999,999,5,5,3,2,3,1,2,2,2,2,5,2,2,3,3,2,2,3,2,3,3,3,1,1,4,1,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,コロナ対策,99,99,99
600,遠藤＝敬,えんどう・たかし,1,27,18,0,58,5,3,3,1,53,2,16,16,16,2,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,75,30,50,0,100,50,75,50,5,3,2,4,3,2,2,2,2,1,3,3,3,1,1,5,2,2,1,4,3,2,3,1,4,4,4,3,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,コロナ対策,身を切る改革,教育の完全無償化と給食の無償化,地方分権改革
601,神谷＝昇,かみたに・のぼる,1,27,18,0,58,1,3,2,1,72,1,9,5,3,1,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100,0,100,0,0,50,100,0,5,5,4,1,3,1,2,3,1,2,3,2,2,1,2,3,3,3,2,3,3,3,2,4,4,2,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,99,99,99,99
602,川戸＝康嗣,かわと・やすし,1,27,18,0,58,2,1,0,1,46,1,6,3,5,7,4,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100,50,100,0,100,0,100,5,5,3,1,2,3,3,5,1,5,5,1,1,1,3,3,2,4,4,2,2,1,4,3,5,2,3,3,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,99,99,99,99
603,望月＝亮佑,もちづき・りょうすけ,1,27,18,0,66,4,1,0,1,29,1,6,15,7,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20,60,20,80,10,50,10,60,5,5,5,3,5,5,5,5,1,5,5,2,3,1,1,1,3,5,5,1,1,1,5,3,5,1,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,99,99,99,99
604,北村＝みき,きたむら・みき,1,27,19,0,66,4,1,0,2,55,1,5,6,16,2,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,85,0,100,0,75,0,85,5,5,5,3,5,5,5,5,1,5,5,2,3,1,1,1,3,5,5,1,1,1,5,3,5,1,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,99,99,ジェンダー平等,99
605,谷川＝とむ,たにがわ・とむ,1,27,19,0,58,1,3,2,1,45,3,6,5,7,3,2,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,100,0,100,0,0,0,80,0,5,4,4,1,2,1,2,3,2,2,4,1,1,1,3,4,3,3,3,5,5,3,1,2,3,3,4,2,4,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,99,99,99,99
606,伊東＝信久,いとう・のぶひさ,1,27,19,0,58,5,2,2,1,57,2,16,6,3,2,3,8,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,60,10,50,0,100,50,80,10,5,3,1,3,3,1,2,2,3,2,3,4,2,1,3,5,2,3,1,2,2,1,2,2,3,4,3,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,新型コロナ対応,99,99,地方分権改革
607,長安＝豊,ながやす・たかし,1,27,19,0,58,2,2,3,1,53,1,6,3,2,3,4,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,75,75,50,25,75,0,75,4,4,2,4,2,2,2,3,2,4,5,3,1,1,2,2,2,3,3,1,2,2,3,3,3,3,3,4,2,2,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,99,99,99,99
608,木原＝功仁哉,きはら・くにや,1,28,1,0,66,11,1,0,1,37,1,16,1,15,3,99,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,999,999,999,0,999,999,999,999,4,2,4,4,4,1,1,1,5,2,4,4,4,2,4,3,4,4,2,5,5,5,3,1,4,2,3,4,4,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,ワクチン中止、治療薬普及によるコロナ禍収束,99,99,99
609,高橋＝進吾,たかはし・しんご,1,28,1,0,66,11,1,0,1,53,1,6,5,2,2,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,75,50,50,50,50,50,50,50,2,4,4,3,3,4,4,4,1,3,4,2,2,4,2,2,2,4,2,2,2,2,4,2,4,3,2,4,4,2,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,99,99,99,99
610,井坂＝信彦,いさか・のぶひこ,1,28,1,0,58,2,2,2,1,47,2,6,7,5,3,2,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30,80,60,60,30,80,30,80,5,5,3,1,2,2,5,4,1,4,3,2,1,1,2,3,4,4,4,2,3,1,4,3,3,2,2,2,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,99,99,99,臨時国会を20日以内に開く
611,一谷＝勇一郎,いちたに・ゆういちろう,1,28,1,0,58,5,1,0,1,46,3,16,6,10,2,3,8,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,60,10,60,10,100,50,60,10,3,3,3,4,4,2,3,4,1,3,3,1,3,3,3,4,1,3,2,2,3,2,3,3,3,2,4,4,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,コロナ対策・対応,99,99,地方分権改革
612,盛山＝正仁,もりやま・まさひと,1,28,1,0,58,1,3,4,1,67,3,16,3,1,2,3,8,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,90,30,60,30,40,30,60,30,3,3,4,2,3,2,2,2,2,1,4,1,1,5,3,4,2,2,2,2,2,2,1,1,2,2,4,3,4,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,コロナ対策,99,99,99
613,舩川＝治郎,ふなかわ・じろう,1,28,2,0,58,2,1,0,1,54,1,6,5,7,2,3,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,999,999,999,999,999,999,999,4,3,3,2,2,3,4,3,1,4,4,3,1,1,2,3,3,4,4,1,2,1,2,3,3,3,2,3,2,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,99,99,99,99
614,赤羽＝一嘉,あかば・かずよし,1,28,2,0,66,3,3,8,1,63,2,13,16,3,3,2,6,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,1,0,75,0,100,0,50,50,100,25,3,3,3,2,2,3,3,3,2,2,5,2,2,4,2,4,2,3,1,1,3,2,2,3,3,4,4,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,99,女性・障がい者等が活躍できる共生社会,99,99
615,宮野＝鶴生,みやの・つるお,1,28,2,0,66,4,1,0,1,64,1,16,6,5,3,1,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,75,0,100,0,60,0,75,5,5,5,4,5,5,5,2,1,5,5,2,2,1,1,1,2,5,5,1,1,1,5,3,5,1,1,4,1,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,コロナ対策,99,99,99
616,和田＝有一朗,わだ・ゆういちろう,1,28,3,0,58,5,1,0,1,57,3,5,12,1,3,4,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,75,0,25,0,100,25,75,0,4,2,3,3,2,1,1,1,4,1,3,2,2,2,5,5,3,2,1,5,5,4,1,1,2,2,5,2,2,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,99,99,99,99
617,佐藤＝泰樹,さとう・やすき,1,28,3,0,58,6,1,0,1,50,1,3,5,1,2,1,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,999,999,999,999,999,999,999,999,4,4,4,2,2,2,3,3,2,4,5,2,3,1,3,4,3,4,4,2,2,2,3,2,4,2,3,2,2,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,99,99,99,99
618,関＝芳弘,せき・よしひろ,1,28,3,0,58,1,3,4,1,56,2,3,9,1,3,2,1,1,0,1,0,1,0,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,100,25,100,0,50,50,100,0,4,4,4,2,2,1,2,3,2,2,4,2,2,3,3,4,3,3,2,4,4,3,2,2,2,3,5,2,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,99,99,99,99
619,赤田＝勝紀,あかだ・かつのり,1,28,3,0,66,4,1,0,1,54,1,16,6,5,3,1,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,0,100,0,60,0,70,5,5,5,4,5,5,5,2,1,5,5,2,2,1,1,1,2,5,5,1,1,1,5,4,5,1,1,4,1,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,コロナ対策,99,99,99
620,今泉＝真緒,いまいずみ・まお,1,28,4,0,58,2,1,0,2,42,1,5,6,9,4,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20,95,20,70,10,80,20,95,3,4,4,2,4,4,5,3,1,4,5,2,1,2,2,2,2,4,3,1,1,2,3,3,4,3,2,3,3,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,99,99,99,99
